steamId,name,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,developers,steamUrl,review_count,review_score,followers,tags,publisher,tag_text,log_review_count,log_followers
2495450,Winter Memories,2024-01-05,739029,19.99,9097147.0,9,AA,['Dojin Otome'],https://store.steampowered.com/app/2495450,9511,97,46766,"['2D', 'Adventure', 'Anime', 'Casual', 'Cute', 'Dating Sim', 'FPS', 'Hentai', 'JRPG', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'RPG', 'RPGMaker', 'Sexual Content', 'Shooter', 'Simulation', 'Singleplayer', 'Visual Novel']",Kagura Games,2D Adventure Anime Casual Cute Dating Sim FPS Hentai JRPG Mature NSFW Nudity Pixel Graphics RPG RPGMaker Sexual Content Shooter Simulation Singleplayer Visual Novel,9.160309438370618,10.75293310498079
2514960,Refind Self: The Personality Test Game,2023-11-13,182123,7.99,1206953.0,2,AA,['Lizardry'],https://store.steampowered.com/app/2514960,3333,87,16116,"['2D', 'Action', 'Adventure', 'Anime', 'Arcade', 'Casual', 'Choices Matter', 'Choose Your Own Adventure', 'Cute', 'Emotional', 'Exploration', 'Female Protagonist', 'Funny', 'Interactive Fiction', 'LGBTQ+', 'Philosophical', 'Pixel Graphics', 'Simulation', 'Story Rich', 'Visual Novel']",PLAYISM,2D Action Adventure Anime Arcade Casual Choices Matter Choose Your Own Adventure Cute Emotional Exploration Female Protagonist Funny Interactive Fiction LGBTQ+ Philosophical Pixel Graphics Simulation Story Rich Visual Novel,8.111928063310739,9.687629894522718
2521600,Little-Known Galaxy,2024-05-20,22842,19.99,385709.0,24,Indie,['Carbon & Kay'],https://store.steampowered.com/app/2521600,669,90,7616,"['2D', 'Adventure', 'Casual', 'Cozy', 'Crafting', 'Cute', 'Dating Sim', 'Exploration', 'Farming Sim', 'Life Sim', 'Open World', 'Pixel Graphics', 'RPG', 'Relaxing', 'Sci-fi', 'Simulation', 'Singleplayer', 'Space', 'Space Sim', 'Story Rich']",Carbon & Kay,2D Adventure Casual Cozy Crafting Cute Dating Sim Exploration Farming Sim Life Sim Open World Pixel Graphics RPG Relaxing Sci-fi Simulation Singleplayer Space Space Sim Story Rich,6.507277712385012,8.938137870372788
2523120,King of the Bridge,2024-03-08,77602,2.99,206843.0,2,Indie,['Finn Schuuring'],https://store.steampowered.com/app/2523120,1282,95,1809,"['2.5D', '2D', 'Adventure', 'Board Game', 'Chess', 'Comedy', 'Fantasy', 'Indie', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Puzzle', 'PvE', 'RPG', 'Singleplayer', 'Souls-like', 'Strategy', 'Tactical RPG', 'Top-Down']",Finn Schuuring,2.5D 2D Adventure Board Game Chess Comedy Fantasy Indie Multiple Endings Mystery Pixel Graphics Puzzle PvE RPG Singleplayer Souls-like Strategy Tactical RPG Top-Down,7.1569563646156364,7.501082124259871
2524890,Pixel Gun 3D: PC Edition,2024-04-02,2561958,0.0,8063287.0,9,Indie,['Cubic Games Studio'],https://store.steampowered.com/app/2524890,40110,67,43531,"['Action', 'Adventure', 'Arena Shooter', 'Battle Royale', 'Character Customization', 'Colorful', 'Combat', 'FPS', 'First-Person', 'Free to Play', 'Hero Shooter', 'Lore-Rich', 'Multiplayer', 'Pixel Graphics', 'PvP', 'Shooter', 'Singleplayer', 'Sniper', 'Third-Person Shooter', 'Voxel']",Cubic Games Studio,Action Adventure Arena Shooter Battle Royale Character Customization Colorful Combat FPS First-Person Free to Play Hero Shooter Lore-Rich Multiplayer Pixel Graphics PvP Shooter Singleplayer Sniper Third-Person Shooter Voxel,10.599405889891859,10.681251578815953
2526380,Sword of Convallaria,2024-07-31,361156,0.0,4643886.0,28,AA,['XD'],https://store.steampowered.com/app/2526380,4076,74,21522,"['1980s', ""1990's"", 'Anime', 'Co-op', 'Drama', 'Free to Play', 'Gambling', 'JRPG', 'Lore-Rich', 'Multiple Endings', 'Pixel Graphics', 'RPG', 'Retro', 'Singleplayer', 'Story Rich', 'Strategy', 'Tactical RPG', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']",XD,1980s 1990's Anime Co-op Drama Free to Play Gambling JRPG Lore-Rich Multiple Endings Pixel Graphics RPG Retro Singleplayer Story Rich Strategy Tactical RPG Turn-Based Combat Turn-Based Strategy Turn-Based Tactics,8.313116702819253,9.97687740976418
2531940,Stray Path,2025-02-06,44282,14.99,469465.0,6,Indie,['chx games'],https://store.steampowered.com/app/2531940,762,74,4785,"['2D', 'Adventure', 'Atmospheric', 'Card Battler', 'Card Game', 'Casual', 'Cute', 'Exploration', 'Indie', 'Pixel Graphics', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Turn-Based Combat', 'Turn-Based Strategy']",Yogscast Games,2D Adventure Atmospheric Card Battler Card Game Casual Cute Exploration Indie Pixel Graphics Roguelike Roguelite Singleplayer Strategy Turn-Based Combat Turn-Based Strategy,6.637258031284457,8.47345026846832
2531940,Stray Path,2025-02-06,44282,14.99,469465.0,6,Indie,['chx games'],https://store.steampowered.com/app/2531940,762,74,4785,"['2D', 'Adventure', 'Atmospheric', 'Card Battler', 'Card Game', 'Casual', 'Cute', 'Exploration', 'Indie', 'Pixel Graphics', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Turn-Based Combat', 'Turn-Based Strategy']",Gamersky Games,2D Adventure Atmospheric Card Battler Card Game Casual Cute Exploration Indie Pixel Graphics Roguelike Roguelite Singleplayer Strategy Turn-Based Combat Turn-Based Strategy,6.637258031284457,8.47345026846832
2533960,SUMMERHOUSE,2024-03-08,220719,4.99,771170.0,2,Indie,['Friedemann'],https://store.steampowered.com/app/2533960,2995,94,19570,"['3D', 'Atmospheric', 'Building', 'Casual', 'City Builder', 'Colorful', 'Cozy', 'Cute', 'Design & Illustration', 'Indie', 'Pixel Graphics', 'Relaxing', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy', 'Stylized']",Future Friends Games,3D Atmospheric Building Casual City Builder Colorful Cozy Cute Design & Illustration Indie Pixel Graphics Relaxing Sandbox Simulation Singleplayer Strategy Stylized,8.005033344637111,9.88180415770497
2534120,Self Defense Dojo,2024-04-11,50314,10.99,422682.0,8,Indie,['WAKUWAKU'],https://store.steampowered.com/app/2534120,574,84,9071,"['2D', 'Anime', 'Dating Sim', 'Drama', 'Funny', 'Hentai', 'JRPG', 'Life Sim', 'Management', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'RPG', 'Relaxing', 'Romance', 'Sexual Content', 'Simulation', 'Singleplayer', 'Story Rich']",WAKUWAKU,2D Anime Dating Sim Drama Funny Hentai JRPG Life Sim Management Mature NSFW Nudity Pixel Graphics RPG Relaxing Romance Sexual Content Simulation Singleplayer Story Rich,6.354370040797351,9.112948025967533
2535830,Squirrel Stapler,2023-09-11,43872,7.99,295916.0,1,Indie,['David Szymanski'],https://store.steampowered.com/app/2535830,1850,96,2577,"[""1990's"", '3D', 'Action', 'Atmospheric', 'Colorful', 'Comedy', 'Dark Comedy', 'Dark Humor', 'Exploration', 'FPS', 'First-Person', 'Funny', 'Horror', 'Hunting', 'Nature', 'Pixel Graphics', 'Psychological Horror', 'Shooter', 'Stylized', 'Walking Simulator']",David Szymanski,1990's 3D Action Atmospheric Colorful Comedy Dark Comedy Dark Humor Exploration FPS First-Person Funny Horror Hunting Nature Pixel Graphics Psychological Horror Shooter Stylized Walking Simulator,7.523481312573497,7.8547691834991324
2542120,NINJA GAIDEN: Ragebound,2025-07-31,50016,24.99,1013933.0,6,Indie,['The Game Kitchen'],https://store.steampowered.com/app/2542120,1277,93,15276,"[""1990's"", '2D', '2D Platformer', 'Action', 'Adventure', 'Demons', 'Difficult', 'Gore', 'Hack and Slash', 'Indie', 'Martial Arts', 'Ninja', 'Nostalgia', 'Pixel Graphics', 'Platformer', 'Retro', 'Side Scroller', 'Singleplayer', 'Soundtrack', 'Violent']",Dotemu,1990's 2D 2D Platformer Action Adventure Demons Difficult Gore Hack and Slash Indie Martial Arts Ninja Nostalgia Pixel Graphics Platformer Retro Side Scroller Singleplayer Soundtrack Violent,7.15305163493748,9.634103708365723
2542120,NINJA GAIDEN: Ragebound,2025-07-31,50016,24.99,1013933.0,6,Indie,['The Game Kitchen'],https://store.steampowered.com/app/2542120,1277,93,15276,"[""1990's"", '2D', '2D Platformer', 'Action', 'Adventure', 'Demons', 'Difficult', 'Gore', 'Hack and Slash', 'Indie', 'Martial Arts', 'Ninja', 'Nostalgia', 'Pixel Graphics', 'Platformer', 'Retro', 'Side Scroller', 'Singleplayer', 'Soundtrack', 'Violent']",Joystick,1990's 2D 2D Platformer Action Adventure Demons Difficult Gore Hack and Slash Indie Martial Arts Ninja Nostalgia Pixel Graphics Platformer Retro Side Scroller Singleplayer Soundtrack Violent,7.15305163493748,9.634103708365723
2543760,Shadow of the Ninja - Reborn,2024-08-29,11785,19.99,192217.0,5,Indie,['NatsumeAtari'],https://store.steampowered.com/app/2543760,555,74,6582,"['2D', '2D Fighter', '2D Platformer', 'Action', 'Action RPG', 'Action-Adventure', 'Adventure', 'Anime', 'Cartoon', 'Colorful', 'Local Co-Op', 'Multiplayer', 'Ninja', 'Pixel Graphics', 'Platformer', 'RPG', 'Remake', 'Retro', 'Side Scroller', 'Singleplayer']",NatsumeAtari,2D 2D Fighter 2D Platformer Action Action RPG Action-Adventure Adventure Anime Cartoon Colorful Local Co-Op Multiplayer Ninja Pixel Graphics Platformer RPG Remake Retro Side Scroller Singleplayer,6.320768294250582,8.792245847467877
2543760,Shadow of the Ninja - Reborn,2024-08-29,11785,19.99,192217.0,5,Indie,['NatsumeAtari'],https://store.steampowered.com/app/2543760,555,74,6582,"['2D', '2D Fighter', '2D Platformer', 'Action', 'Action RPG', 'Action-Adventure', 'Adventure', 'Anime', 'Cartoon', 'Colorful', 'Local Co-Op', 'Multiplayer', 'Ninja', 'Pixel Graphics', 'Platformer', 'RPG', 'Remake', 'Retro', 'Side Scroller', 'Singleplayer']",Edigger,2D 2D Fighter 2D Platformer Action Action RPG Action-Adventure Adventure Anime Cartoon Colorful Local Co-Op Multiplayer Ninja Pixel Graphics Platformer RPG Remake Retro Side Scroller Singleplayer,6.320768294250582,8.792245847467877
2543760,Shadow of the Ninja - Reborn,2024-08-29,11785,19.99,192217.0,5,Indie,['NatsumeAtari'],https://store.steampowered.com/app/2543760,555,74,6582,"['2D', '2D Fighter', '2D Platformer', 'Action', 'Action RPG', 'Action-Adventure', 'Adventure', 'Anime', 'Cartoon', 'Colorful', 'Local Co-Op', 'Multiplayer', 'Ninja', 'Pixel Graphics', 'Platformer', 'RPG', 'Remake', 'Retro', 'Side Scroller', 'Singleplayer']",ININ,2D 2D Fighter 2D Platformer Action Action RPG Action-Adventure Adventure Anime Cartoon Colorful Local Co-Op Multiplayer Ninja Pixel Graphics Platformer RPG Remake Retro Side Scroller Singleplayer,6.320768294250582,8.792245847467877
2555430,TRADESMAN: Deal to Dealer,2024-06-18,69412,2.99,144994.0,10,Indie,['AZAMATIKA'],https://store.steampowered.com/app/2555430,1215,82,5477,"['2D', 'Adventure', 'Auto Battler', 'Colorful', 'Combat', 'Comedy', 'Early Access', 'Exploration', 'Fantasy', 'Indie', 'Medieval', 'Open World', 'Pixel Graphics', 'Sandbox', 'Side Scroller', 'Simulation', 'Singleplayer', 'Tactical', 'Trading', 'Walking Simulator']",AZAMATIKA,2D Adventure Auto Battler Colorful Combat Comedy Early Access Exploration Fantasy Indie Medieval Open World Pixel Graphics Sandbox Side Scroller Simulation Singleplayer Tactical Trading Walking Simulator,7.103322062526113,8.608495349823023
2607060,From Glory To Goo,2024-04-02,29706,11.99,275660.0,15,Indie,['Stratagem Blue'],https://store.steampowered.com/app/2607060,1009,96,9525,"['Action RTS', 'Base Building', 'City Builder', 'Colony Sim', 'Early Access', 'Isometric', 'Pixel Graphics', 'Post-apocalyptic', 'Procedural Generation', 'RTS', 'Real-Time with Pause', 'Resource Management', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy', 'Survival', 'Tower Defense', 'War', 'Zombies']",Stratagem Blue,Action RTS Base Building City Builder Colony Sim Early Access Isometric Pixel Graphics Post-apocalyptic Procedural Generation RTS Real-Time with Pause Resource Management Sandbox Simulation Singleplayer Strategy Survival Tower Defense War Zombies,6.917705609835305,9.161780181360806
2608270,Intravenous 2,2024-08-15,152541,19.99,2154921.0,8,AA,['Explosive Squat Games'],https://store.steampowered.com/app/2608270,3252,96,20638,"['2D', 'Action', 'Action-Adventure', 'Combat', 'Crime', 'Difficult', 'Gore', 'Gun Customization', 'Immersive Sim', 'Pixel Graphics', 'Realistic', 'Shooter', 'Simulation', 'Singleplayer', 'Stealth', 'Story Rich', 'Tactical', 'Top-Down', 'Top-Down Shooter', 'Violent']",HypeTrain Digital,2D Action Action-Adventure Combat Crime Difficult Gore Gun Customization Immersive Sim Pixel Graphics Realistic Shooter Simulation Singleplayer Stealth Story Rich Tactical Top-Down Top-Down Shooter Violent,8.087332926473351,9.934937768809375
2608350,Snezhinka:Sentinel Girls2,2024-08-26,58259,7.99,381735.0,7,Indie,['hinyari9'],https://store.steampowered.com/app/2608350,2109,97,8722,"['2D', 'Action', 'Action Roguelike', 'Anime', 'Bullet Hell', 'Casual', 'Character Customization', 'Controller', 'Cute', 'Dystopian', 'Female Protagonist', 'Indie', 'Multiple Endings', 'Pixel Graphics', 'Roguelike', 'Roguelite', 'Shooter', 'Side Scroller', 'Story Rich', 'Twin Stick Shooter']",hinyari9,2D Action Action Roguelike Anime Bullet Hell Casual Character Customization Controller Cute Dystopian Female Protagonist Indie Multiple Endings Pixel Graphics Roguelike Roguelite Shooter Side Scroller Story Rich Twin Stick Shooter,7.6544432264701125,9.07371849443322
2612700,S4U: CITYPUNK 2011 AND LOVE PUNCH,2025-01-08,51867,13.99,465514.0,5,Indie,['U0U Games'],https://store.steampowered.com/app/2612700,2055,90,7919,"['2D', 'Adventure', 'Casual', 'Choices Matter', 'Drama', 'Immersive Sim', 'Indie', 'Interactive Fiction', 'Life Sim', 'Memes', 'Multiple Endings', 'Pixel Graphics', 'Retro', 'Sci-fi', 'Simulation', 'Singleplayer', 'Story Rich', 'Typing', 'Visual Novel', 'Word Game']",GCORES PUBLISHING,2D Adventure Casual Choices Matter Drama Immersive Sim Indie Interactive Fiction Life Sim Memes Multiple Endings Pixel Graphics Retro Sci-fi Simulation Singleplayer Story Rich Typing Visual Novel Word Game,7.628517626575055,8.977146484808472
2617700,Tinkerlands,2025-05-23,182063,12.99,1444397.0,13,AA,"['CodeManu', 'Endless Coffee']",https://store.steampowered.com/app/2617700,2544,86,23243,"['2D', 'Action', 'Adventure', 'Building', 'Co-op', 'Crafting', 'Early Access', 'Exploration', 'Indie', 'Loot', 'Multiplayer', 'Online Co-Op', 'Open World', 'Open World Survival Craft', 'Pixel Graphics', 'RPG', 'Sandbox', 'Singleplayer', 'Strategy', 'Survival']",HypeTrain Digital,2D Action Adventure Building Co-op Crafting Early Access Exploration Indie Loot Multiplayer Online Co-Op Open World Open World Survival Craft Pixel Graphics RPG Sandbox Singleplayer Strategy Survival,7.841885928984623,10.053802313194996
2619650,Cauldron,2025-05-21,68750,14.99,867049.0,34,Indie,['SleepyDad Games'],https://store.steampowered.com/app/2619650,990,95,4394,"['2D', 'Adventure', 'Auto Battler', 'Casual', 'Colorful', 'Cute', 'Fantasy', 'Female Protagonist', 'Idler', 'Magic', 'Minigames', 'Pixel Graphics', 'Retro', 'Score Attack', 'Simulation', 'Singleplayer', 'Strategy', 'Tactical RPG', 'Turn-Based Combat', 'Turn-Based Strategy']",Caketown Interactive,2D Adventure Auto Battler Casual Colorful Cute Fantasy Female Protagonist Idler Magic Minigames Pixel Graphics Retro Score Attack Simulation Singleplayer Strategy Tactical RPG Turn-Based Combat Turn-Based Strategy,6.898714534329988,8.388222810119277
2621150,Lizard Survivors: Battle for Hyperborea,2023-11-16,41219,0.99,19996.0,2,Indie,['Ephemeral Interaction'],https://store.steampowered.com/app/2621150,1344,86,1141,"['2D', 'Action', 'Action Roguelike', 'Bullet Hell', 'Casual', 'Controller', 'Dark Fantasy', 'Funny', 'Hack and Slash', 'Hand-drawn', 'Indie', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Retro', 'Roguelite', ""Shoot 'Em Up"", 'Shooter', 'Singleplayer', 'Top-Down']",Agafonoff,2D Action Action Roguelike Bullet Hell Casual Controller Dark Fantasy Funny Hack and Slash Hand-drawn Indie Pixel Graphics Procedural Generation RPG Retro Roguelite Shoot 'Em Up Shooter Singleplayer Top-Down,7.20414929203594,7.040536390215956
2638370,Five Nights at Freddy's: Into the Pit,2024-08-07,171243,19.99,3002503.0,5,Indie,['Mega Cat Studios'],https://store.steampowered.com/app/2638370,10158,96,29220,"['1980s', ""1990's"", '2D', 'Action', 'Adventure', 'Atmospheric', 'Dark', 'Exploration', 'Horror', 'Indie', 'LGBTQ+', 'Multiple Endings', 'Pixel Graphics', 'Point & Click', 'Psychological Horror', 'Side Scroller', 'Singleplayer', 'Story Rich', 'Survival Horror', 'Time Travel']",Mega Cat Studios,1980s 1990's 2D Action Adventure Atmospheric Dark Exploration Horror Indie LGBTQ+ Multiple Endings Pixel Graphics Point & Click Psychological Horror Side Scroller Singleplayer Story Rich Survival Horror Time Travel,9.226115291091546,10.282642907853932
2640560,Udonge in Interspecies Cave,2023-11-15,20620,8.99,143289.0,5,Indie,['UminoKyuri'],https://store.steampowered.com/app/2640560,655,87,6726,"['2D', 'Action', 'Anime', 'Faith', 'Female Protagonist', 'Hentai', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'Sexual Content', 'Side Scroller', 'Singleplayer']",NupuryuSoft,2D Action Anime Faith Female Protagonist Hentai Mature NSFW Nudity Pixel Graphics Sexual Content Side Scroller Singleplayer,6.486160788944089,8.813884558025606
2644470,PICO PARK 2,2024-09-12,517051,8.99,3536592.0,5,Indie,"['TECOPARK', 'Gemdrops, Inc.']",https://store.steampowered.com/app/2644470,3722,89,21465,"['2D', '4 Player Local', 'Action', 'Casual', 'Co-op', 'Cute', 'Family Friendly', 'Funny', 'Horror', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Platformer', 'Psychological Horror', 'Puzzle', 'Puzzle Platformer', 'Retro', 'Side Scroller']",TECOPARK,2D 4 Player Local Action Casual Co-op Cute Family Friendly Funny Horror Local Co-Op Local Multiplayer Multiplayer Online Co-Op Pixel Graphics Platformer Psychological Horror Puzzle Puzzle Platformer Retro Side Scroller,8.222285073872717,9.97422556704147
2649480,Spirit Valley,2024-10-30,51896,14.99,492522.0,5,Indie,['Otterside Games'],https://store.steampowered.com/app/2649480,856,92,13898,"[""1990's"", '2D', 'Adventure', 'Character Customization', 'Comedy', 'Creature Collector', 'Cute', 'Early Access', 'Fantasy', 'Hentai', 'JRPG', 'NSFW', 'Nudity', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Sexual Content', 'Strategy', 'Turn-Based Combat', 'Turn-Based Strategy']",Critical Bliss,1990's 2D Adventure Character Customization Comedy Creature Collector Cute Early Access Fantasy Hentai JRPG NSFW Nudity Party-Based RPG Pixel Graphics RPG Sexual Content Strategy Turn-Based Combat Turn-Based Strategy,6.75343791859778,9.539572174084759
2656540,Ballads of Hongye: REBORN,2024-10-23,372319,1.99,451081.0,6,Indie,['珠海金山数字网络科技有限公司'],https://store.steampowered.com/app/2656540,3808,86,15893,"['3D', 'Atmospheric', 'Base Building', 'Casual', 'Cinematic', 'City Builder', 'Colorful', 'Design & Illustration', 'Family Friendly', 'Immersive Sim', 'Indie', 'Nature', 'Pixel Graphics', 'Relaxing', 'Simulation', 'Singleplayer', 'Stylized', 'Survival', 'Top-Down']",海南西山居互动娱乐科技有限公司,3D Atmospheric Base Building Casual Cinematic City Builder Colorful Design & Illustration Family Friendly Immersive Sim Indie Nature Pixel Graphics Relaxing Simulation Singleplayer Stylized Survival Top-Down,8.245121966478605,9.673696958500125
